OrderID,OrderDate,CustomerName,Country,Category,Sub-Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,Profit
ORD100234,2023-11-22,Benjamin Combs,France,Electronics,Phones,Phones Assume,10,686.6,0.03,22.29,1728.66
ORD100235,2025-01-27,Johnny Morales,Canada,Home,Kitchen,Kitchen Senior,4,786.18,0.06,41.67,566.77
ORD100236,2024-07-01,Alexander Osborne,France,Clothing,Jackets,Jackets End,2,412.9,0.02,35.96,60.84
ORD100237,2024-07-25,Jose Ryan,India,Clothing,Jackets,Jackets Its,1,557.91,0.1,37.78,126.0
ORD100238,2023-07-23,Michael Hall,France,Electronics,Phones,Phones Star,7,106.84,0.25,47.86,52.59
ORD100239,2024-01-13,Elizabeth Jennings,USA,Clothing,Shirts,Shirts Role,5,302.25,0.21,33.05,66.21
ORD100240,2025-05-21,Melinda Holt,UK,Clothing,Shirts,Shirts Cell,8,441.15,0.06,5.26,591.28
ORD100241,2024-04-21,Cynthia Daniels,UK,Clothing,Jackets,Jackets Work,6,739.37,0.12,10.53,911.1
ORD100242,2024-09-18,Mrs. Rachel Hamilton,Germany,Clothing,Jackets,Jackets Suggest,6,773.73,0.23,25.78,751.74
ORD100243,2025-03-25,Kristin Thompson,UK,Electronics,Laptops,Laptops Of,7,339.73,0.08,17.57,642.6
ORD100244,2025-04-10,Todd Hartman,Canada,Clothing,Shirts,Shirts Provide,9,216.4,0.22,27.28,102.3
ORD100245,2023-10-22,Calvin Page,UK,Home,Decor,Decor International,8,375.94,0.18,5.32,598.28
ORD100246,2024-10-08,Jason Dawson,Australia,Home,Furniture,Furniture Apply,5,257.64,0.1,35.95,212.06
ORD100247,2025-03-20,Robert Henry,Canada,Home,Decor,Decor Discover,8,682.64,0.2,46.2,934.26
ORD100248,2023-10-10,Belinda Li,UK,Clothing,Shoes,Shoes Nice,8,244.14,0.26,33.55,258.7
ORD100249,2023-08-30,Bradley Robinson,Australia,Electronics,Phones,Phones Significant,8,889.36,0.22,8.63,1179.9
ORD100250,2024-09-13,Katrina Hughes,UK,Electronics,Accessories,Accessories Price,9,434.51,0.05,34.58,970.87
ORD100251,2023-09-16,Jonathan Lawson,Germany,Home,Decor,Decor When,2,655.0,0.09,6.88,123.04
ORD100252,2024-08-27,Samantha Calderon,Australia,Clothing,Shoes,Shoes Some,8,607.98,0.06,7.44,333.12
ORD100253,2024-07-10,Felicia Robinson,France,Home,Decor,Decor Within,7,299.08,0.2,41.01,318.66
ORD100254,2025-01-12,Krystal Hines,Australia,Home,Furniture,Furniture Ability,9,747.09,0.06,29.82,1432.42
ORD100255,2025-03-21,Randy Golden,India,Home,Furniture,Furniture If,4,691.82,0.26,8.28,231.9
ORD100256,2023-11-29,Courtney Arnold,USA,Home,Kitchen,Kitchen Little,6,751.94,0.08,27.24,529.0
ORD100257,2023-07-28,Matthew Payne,Canada,Home,Furniture,Furniture Save,8,90.07,0.09,7.96,129.4
ORD100258,2024-04-29,Michael Banks,France,Home,Decor,Decor Buy,7,278.14,0.02,43.53,116.41
ORD100259,2025-05-20,Ashley Wilson,France,Home,Kitchen,Kitchen Read,3,898.61,0.23,5.28,564.98
ORD100260,2024-11-17,Elizabeth Johnson,Germany,Home,Kitchen,Kitchen Wrong,3,192.22,0.2,49.18,86.13
ORD100261,2024-03-27,Dawn Salinas,Canada,Clothing,Shirts,Shirts Order,9,76.17,0.24,27.42,125.53
ORD100262,2024-03-16,Lisa Smith,Australia,Home,Decor,Decor Enough,4,169.64,0.19,28.43,51.24
ORD100263,2023-07-17,Danielle Powell,UK,Home,Furniture,Furniture Career,7,344.25,0.07,16.11,187.28
ORD100264,2024-04-29,Kristen Larson,Germany,Clothing,Jackets,Jackets Land,10,325.7,0.1,23.13,791.86
ORD100265,2024-01-30,Carmen Flores,USA,Electronics,Phones,Phones Itself,3,269.89,0.27,11.03,76.36
ORD100266,2024-01-25,Alexis Beasley,Canada,Clothing,Jackets,Jackets Information,10,708.91,0.28,37.94,975.91
ORD100267,2024-06-21,Cheryl Ortiz,UK,Electronics,Phones,Phones Instead,5,181.65,0.2,17.16,206.56
ORD100268,2023-08-07,April Cobb,UK,Home,Kitchen,Kitchen Yes,10,776.26,0.28,37.36,1112.32
ORD100269,2024-09-16,Samantha Gregory,India,Home,Furniture,Furniture Its,8,356.55,0.07,10.03,681.82
ORD100270,2025-03-18,Anthony Newton,India,Clothing,Jackets,Jackets Themselves,8,274.61,0.22,35.29,475.26
ORD100271,2023-08-13,Jeremy Adams,Germany,Home,Furniture,Furniture Allow,6,541.48,0.01,47.16,175.68
ORD100272,2023-08-11,John Lowery,USA,Home,Kitchen,Kitchen Big,8,549.94,0.12,47.95,797.37
ORD100273,2024-05-18,Laurie Drake,Germany,Home,Furniture,Furniture Suggest,7,386.99,0.06,25.23,445.8
ORD100274,2024-08-06,Lisa Tapia,UK,Clothing,Jackets,Jackets Manager,8,301.34,0.22,43.28,402.78
ORD100275,2024-06-11,Sandra Bradshaw,France,Clothing,Shirts,Shirts Language,3,78.7,0.04,12.66,36.93
ORD100276,2025-01-25,Anthony Wilson,India,Clothing,Jackets,Jackets Information,7,927.73,0.28,14.91,866.01
ORD100277,2025-06-01,Mary Howard,UK,Home,Kitchen,Kitchen Service,8,38.45,0.13,49.96,74.32
ORD100278,2025-01-29,Gregory Wong,India,Clothing,Shoes,Shoes Involve,8,315.51,0.04,27.01,231.99
ORD100279,2025-05-26,Christian Potts,France,Home,Furniture,Furniture Property,10,509.29,0.09,10.47,1226.66
ORD100280,2024-03-25,Jessica Rice,USA,Clothing,Shirts,Shirts Social,10,707.39,0.27,13.74,1119.61
ORD100281,2023-11-27,Jimmy Moore,Germany,Home,Kitchen,Kitchen Decide,10,924.69,0.06,6.82,2434.5
ORD100282,2024-04-30,Lori Mitchell,India,Clothing,Shoes,Shoes Her,4,827.63,0.18,43.26,376.38
ORD100283,2024-04-11,Allison White,Canada,Home,Kitchen,Kitchen Gun,9,826.42,0.26,23.53,1055.85
ORD100284,2023-08-19,Katelyn Huerta,USA,Electronics,Phones,Phones Everything,3,996.82,0.12,31.38,559.01
ORD100285,2024-08-30,Shelby Simon,USA,Clothing,Shoes,Shoes Ground,7,346.68,0.23,49.23,450.56
ORD100286,2024-09-02,Peter Parker,UK,Electronics,Phones,Phones Cost,4,435.13,0.09,23.24,391.04
ORD100287,2023-10-02,David Moore,Australia,Electronics,Phones,Phones True,10,273.38,0.24,21.65,175.23
ORD100288,2023-07-06,Raymond Dickson,UK,Clothing,Shirts,Shirts Throw,2,273.16,0.1,28.64,120.4
ORD100289,2024-11-26,Sarah Reed,Australia,Clothing,Shoes,Shoes Wrong,4,80.59,0.08,48.35,27.94
ORD100290,2025-02-13,Jeffrey Parsons,Australia,Home,Kitchen,Kitchen Apply,9,465.71,0.13,6.25,944.59
ORD100291,2024-01-14,Chelsey Sparks,UK,Home,Furniture,Furniture Image,7,847.63,0.18,21.2,471.62
ORD100292,2025-05-22,Stephanie Harper,Australia,Clothing,Shirts,Shirts Worry,4,572.61,0.29,15.13,226.82
ORD100293,2025-04-06,Brandon Pope,Australia,Clothing,Shoes,Shoes Argue,10,450.87,0.09,41.05,206.28
ORD100294,2024-01-01,Nicole Watson,Canada,Clothing,Shirts,Shirts Open,1,404.17,0.19,19.36,29.73
ORD100295,2025-05-31,James Martinez,Canada,Electronics,Phones,Phones Already,1,789.66,0.24,24.91,70.97
ORD100296,2024-07-23,Jason Wright,UK,Electronics,Phones,Phones Land,1,508.26,0.19,28.85,94.97
ORD100297,2025-03-22,Tracy Davis,India,Clothing,Jackets,Jackets This,3,292.19,0.14,10.37,82.09
ORD100298,2025-02-11,Michelle Moyer,France,Clothing,Jackets,Jackets One,7,188.5,0.15,23.23,285.3
ORD100299,2025-01-13,William Smith,France,Electronics,Accessories,Accessories Fast,1,452.29,0.15,16.14,106.51
ORD100300,2025-02-07,Tanner Miller,Canada,Electronics,Phones,Phones Until,7,673.54,0.07,34.41,1097.69
ORD100301,2024-11-29,Joseph Jones,UK,Clothing,Shoes,Shoes Ahead,2,156.38,0.01,29.48,19.99
ORD100302,2024-10-17,Sandra Griffith,UK,Clothing,Shoes,Shoes Success,9,801.38,0.22,41.25,1685.06
ORD100303,2024-04-13,Kyle Johnson,Australia,Electronics,Phones,Phones Report,10,872.75,0.18,14.33,1099.22
ORD100304,2023-08-02,Erika Warren,France,Home,Kitchen,Kitchen Role,8,283.56,0.0,29.29,225.29
ORD100305,2024-05-06,Eileen Davis,India,Electronics,Phones,Phones Pick,5,394.5,0.11,48.15,359.35
ORD100306,2023-10-16,Kara Gibson,Germany,Electronics,Accessories,Accessories Save,8,97.55,0.03,40.73,48.48
ORD100307,2024-04-14,Scott Hudson,Australia,Clothing,Jackets,Jackets Western,1,627.13,0.19,48.68,68.0
ORD100308,2024-11-11,Jeffrey Jones,Germany,Electronics,Laptops,Laptops Pay,10,678.05,0.07,19.43,1454.46
ORD100309,2024-10-08,Jared Waters,Germany,Clothing,Shirts,Shirts Second,9,151.96,0.24,20.84,87.95
ORD100310,2024-04-28,Craig Casey,Germany,Clothing,Shirts,Shirts Run,4,256.4,0.2,7.79,67.94
ORD100311,2025-06-05,Melinda Lawson,India,Electronics,Phones,Phones Perform,9,627.18,0.16,10.51,436.27
ORD100312,2023-09-29,Phillip Baker,Canada,Electronics,Laptops,Laptops Capital,5,301.59,0.29,27.92,251.53
ORD100313,2025-02-16,Matthew Hays,Australia,Clothing,Shirts,Shirts Development,4,547.03,0.02,23.85,163.5
ORD100314,2024-10-08,Brian Jimenez,Germany,Electronics,Laptops,Laptops Much,8,175.62,0.02,31.79,393.48
ORD100315,2024-12-14,Tamara Burch,Australia,Electronics,Phones,Phones Reveal,2,845.05,0.09,8.52,154.81
ORD100316,2024-08-13,Daniel Petersen,Canada,Home,Kitchen,Kitchen Compare,10,473.15,0.23,6.85,761.96
ORD100317,2025-05-20,Emily Elliott,Australia,Electronics,Laptops,Laptops Often,5,360.53,0.01,26.35,219.25
ORD100318,2025-05-31,Anna Larson,UK,Home,Kitchen,Kitchen Thank,3,891.05,0.01,10.35,638.14
ORD100319,2024-11-05,Melinda Kane,India,Electronics,Laptops,Laptops Local,4,86.21,0.16,31.67,38.04
ORD100320,2024-09-21,Arthur Reeves,UK,Home,Kitchen,Kitchen Ago,1,667.64,0.11,20.35,54.31
ORD100321,2024-12-17,Lauren Thomas,France,Electronics,Accessories,Accessories Finish,3,412.65,0.07,37.81,228.66
ORD100322,2025-04-13,Jesse Hoffman,Canada,Electronics,Laptops,Laptops Because,8,493.86,0.15,30.9,407.49
ORD100323,2024-03-21,Susan Moon,Canada,Home,Decor,Decor Financial,10,565.17,0.06,30.38,1590.01
ORD100324,2025-05-09,Kerry Barnes,Germany,Home,Decor,Decor He,7,537.39,0.04,46.86,262.44
ORD100325,2024-02-17,Marc Harrison,India,Clothing,Shoes,Shoes Including,3,577.95,0.09,40.89,394.59
ORD100326,2024-05-28,Amy Daugherty,Germany,Electronics,Phones,Phones Available,5,333.49,0.17,17.87,139.7
ORD100327,2024-09-14,Dennis Logan,France,Electronics,Laptops,Laptops Prepare,6,17.03,0.22,22.23,9.09
ORD100328,2025-06-21,Sierra Phillips,Australia,Electronics,Phones,Phones Production,8,790.66,0.12,39.57,346.48
ORD100329,2023-11-04,Jason Gallagher,Australia,Clothing,Shirts,Shirts Once,3,275.13,0.08,13.01,205.9
ORD100330,2023-11-21,James Baker,Canada,Electronics,Laptops,Laptops Again,8,895.38,0.12,17.19,1380.42
ORD100331,2023-10-13,Megan Kim,UK,Home,Kitchen,Kitchen Send,3,18.55,0.26,28.74,9.62
ORD100332,2023-10-18,Micheal Torres,France,Home,Furniture,Furniture Doctor,10,681.4,0.23,34.77,1482.63
ORD100333,2023-11-29,Mr. Brett Peterson MD,Germany,Home,Furniture,Furniture Government,7,69.97,0.07,26.6,53.82
ORD100334,2024-12-03,Erica Harris,UK,Home,Furniture,Furniture Camera,4,655.53,0.17,25.02,189.44
ORD100335,2024-09-02,Tiffany Blankenship,Canada,Home,Kitchen,Kitchen Program,6,145.24,0.25,12.41,177.15
ORD100336,2024-06-09,Julia Smith,Germany,Clothing,Jackets,Jackets News,5,531.15,0.18,49.14,122.46
ORD100337,2024-07-22,Zachary Perkins,Canada,Home,Kitchen,Kitchen Door,4,903.84,0.13,32.32,741.89
ORD100338,2024-11-25,Anna Reynolds,Canada,Clothing,Jackets,Jackets Why,4,649.45,0.22,35.36,248.43
ORD100339,2024-01-17,Anthony Mueller,UK,Clothing,Shoes,Shoes Model,1,342.99,0.25,13.16,65.15
ORD100340,2024-12-16,Michelle Bowman,Germany,Electronics,Laptops,Laptops Board,8,10.12,0.09,25.28,6.47
ORD100341,2024-06-04,Danielle George,Australia,Home,Decor,Decor During,10,803.52,0.05,13.69,1858.52
ORD100342,2025-06-19,Laura Crawford,Germany,Electronics,Laptops,Laptops Writer,1,393.52,0.15,28.15,51.23
ORD100343,2023-12-26,Mike Mendez,USA,Electronics,Phones,Phones You,7,566.58,0.3,32.38,719.34
ORD100344,2024-02-01,Mr. Timothy Garner,Germany,Electronics,Phones,Phones Customer,9,528.91,0.26,26.04,402.65
ORD100345,2023-10-02,Robin Ward,Australia,Clothing,Jackets,Jackets Join,10,45.29,0.12,20.67,54.68
ORD100346,2023-09-15,William James,UK,Clothing,Shoes,Shoes Guy,5,361.87,0.13,33.35,383.23
ORD100347,2023-08-12,Elizabeth Taylor,Germany,Home,Furniture,Furniture Director,8,703.51,0.29,43.59,742.24
ORD100348,2023-11-07,Sheryl Wilson,France,Clothing,Shirts,Shirts Weight,2,408.12,0.01,46.09,85.6
ORD100349,2025-06-20,Nicole Mullins,France,Home,Decor,Decor Different,5,540.18,0.04,47.67,313.2
ORD100350,2024-02-03,Daniel White,Australia,Electronics,Laptops,Laptops Region,5,481.63,0.17,43.36,199.02
ORD100351,2025-04-04,Madison Brooks,Germany,Electronics,Phones,Phones Sort,3,953.17,0.1,9.51,517.35
ORD100352,2023-11-30,Alexis Martin,Germany,Electronics,Laptops,Laptops Heart,6,251.12,0.02,8.1,192.21
ORD100353,2024-06-24,Amanda Gomez,Germany,Clothing,Shirts,Shirts Begin,8,100.98,0.17,6.92,197.65
ORD100354,2024-02-25,Dr. Sara Frey,Australia,Clothing,Shirts,Shirts Discussion,9,247.73,0.2,40.55,238.14
ORD100355,2023-08-21,Albert Young,UK,Electronics,Phones,Phones Rather,1,883.22,0.29,9.76,184.01
ORD100356,2025-04-26,Nicole Pena,India,Electronics,Accessories,Accessories Series,9,167.01,0.26,22.45,214.4
ORD100357,2023-09-08,Scott Lee,India,Clothing,Shirts,Shirts Responsibility,7,866.7,0.03,29.48,1281.45
ORD100358,2025-05-23,Jacob Davis,France,Home,Kitchen,Kitchen Adult,9,655.02,0.03,8.45,837.08
ORD100359,2024-04-09,Lauren Wade,Australia,Electronics,Phones,Phones Land,9,145.01,0.24,26.56,93.46
ORD100360,2024-04-25,Tony Wallace,UK,Electronics,Accessories,Accessories Around,9,780.49,0.06,13.72,397.12
ORD100361,2025-06-25,Lance Lowe,USA,Home,Furniture,Furniture Region,1,714.17,0.08,30.63,52.12
ORD100362,2024-03-13,Lauren Cole,Australia,Clothing,Jackets,Jackets Source,2,864.62,0.25,16.1,260.92
ORD100363,2024-05-05,Erin Stone,Canada,Electronics,Accessories,Accessories Process,4,600.49,0.04,39.49,186.83
ORD100364,2025-03-29,Kyle Soto,Canada,Electronics,Phones,Phones Over,7,597.12,0.03,7.55,626.71
ORD100365,2024-02-10,Patricia Patterson,Australia,Clothing,Jackets,Jackets Level,2,75.43,0.04,13.59,15.12
ORD100366,2024-09-25,Kenneth Mitchell,India,Clothing,Shoes,Shoes Top,1,610.9,0.04,49.76,152.4
ORD100367,2024-02-14,Ms. Chloe Clark,Germany,Clothing,Shoes,Shoes Product,8,615.34,0.09,24.2,398.2
ORD100368,2024-01-29,Ashley Davis,India,Electronics,Laptops,Laptops Old,7,22.78,0.08,15.58,12.14
ORD100369,2024-03-04,Ashley Williams,India,Home,Decor,Decor Democrat,8,401.46,0.14,25.53,636.91
ORD100370,2025-06-25,Tiffany Shaw,USA,Electronics,Phones,Phones Practice,10,284.67,0.3,40.71,194.89
ORD100371,2023-09-08,Jennifer Matthews,USA,Electronics,Phones,Phones Nor,8,220.33,0.2,20.9,377.5
ORD100372,2023-11-05,William Wu,Germany,Clothing,Jackets,Jackets Wife,3,619.71,0.01,15.91,426.95
ORD100373,2024-01-29,Monique Jones,Canada,Clothing,Jackets,Jackets Former,8,142.61,0.21,13.52,84.25
ORD100374,2025-02-17,David Harper,Canada,Home,Kitchen,Kitchen Second,5,276.38,0.18,11.14,97.75
ORD100375,2023-07-06,Maria Martin,USA,Electronics,Phones,Phones Remember,7,481.9,0.11,24.99,574.62
ORD100376,2024-02-10,Kevin Jones DVM,UK,Electronics,Phones,Phones Mean,8,79.34,0.22,26.98,26.86
ORD100377,2024-05-17,Scott Burns,France,Home,Decor,Decor Those,9,134.43,0.1,45.17,172.8
ORD100378,2023-07-11,Jeremy Cole,France,Clothing,Shoes,Shoes President,2,453.07,0.17,48.79,155.8
ORD100379,2025-01-05,Jamie Chen,UK,Electronics,Phones,Phones If,4,479.79,0.05,31.85,363.8
ORD100380,2025-04-22,Melissa Romero,Canada,Clothing,Shoes,Shoes Sea,9,362.83,0.05,30.49,353.57
ORD100381,2023-09-05,Susan Allen,USA,Electronics,Accessories,Accessories Style,1,385.15,0.3,11.62,73.29
ORD100382,2024-04-13,Kelly Snyder,Australia,Clothing,Shirts,Shirts Base,5,153.74,0.02,28.5,59.23
ORD100383,2024-12-31,Ross Price,Canada,Home,Kitchen,Kitchen Free,3,504.98,0.2,12.78,205.37
ORD100384,2024-02-09,Evan Ray,USA,Clothing,Shirts,Shirts Under,10,676.46,0.13,42.68,685.87
ORD100385,2024-11-26,Mason Hinton,France,Clothing,Shoes,Shoes Imagine,9,776.19,0.21,8.34,554.71
ORD100386,2024-12-08,Christopher Francis,USA,Clothing,Shoes,Shoes Call,8,32.19,0.29,25.85,14.58
ORD100387,2024-09-18,Dawn King,USA,Home,Decor,Decor Senior,7,633.96,0.13,17.01,724.83
ORD100388,2023-11-02,Anthony Meyer,Canada,Electronics,Laptops,Laptops Recently,10,270.69,0.13,20.48,242.33
ORD100389,2024-10-23,Theresa Crawford,UK,Clothing,Shoes,Shoes Cell,6,427.78,0.09,27.01,444.93
ORD100390,2024-07-01,Sarah Austin,UK,Electronics,Laptops,Laptops Talk,9,367.91,0.07,45.39,623.76
ORD100391,2025-06-04,Paul Giles,Germany,Home,Kitchen,Kitchen Protect,1,778.88,0.0,39.05,86.52
ORD100392,2023-08-27,Levi Barnes,USA,Electronics,Accessories,Accessories After,2,792.59,0.11,27.12,206.09
ORD100393,2024-05-29,James Smith,Australia,Home,Decor,Decor Off,2,900.65,0.14,19.08,262.0
ORD100394,2025-06-25,Annette Nelson,France,Electronics,Laptops,Laptops Company,6,670.53,0.1,5.96,419.1
ORD100395,2023-07-24,Alexandria Davis,Canada,Electronics,Laptops,Laptops Natural,4,962.44,0.25,43.42,474.31
ORD100396,2025-02-13,Natalie Pham,UK,Home,Kitchen,Kitchen Fast,2,397.59,0.3,13.67,137.56
ORD100397,2024-08-19,Christine Ray,France,Electronics,Phones,Phones What,4,653.03,0.3,25.76,188.89
ORD100398,2024-10-03,Christopher Brown,Canada,Clothing,Jackets,Jackets Young,3,617.45,0.14,8.88,456.11
ORD100399,2024-01-07,John Mcbride,India,Electronics,Phones,Phones Enough,10,838.03,0.1,21.06,1258.61
ORD100400,2023-07-13,Alexis Cox,India,Electronics,Accessories,Accessories Article,9,290.14,0.19,37.23,228.41
ORD100401,2024-03-17,Janet Flores,UK,Clothing,Shoes,Shoes Put,4,695.68,0.07,39.5,326.16
ORD100402,2024-02-15,Eddie Rogers,UK,Home,Decor,Decor People,2,291.08,0.04,40.46,70.62
ORD100403,2023-08-06,Vanessa Brown,UK,Home,Decor,Decor Recent,7,564.21,0.26,20.29,644.77
ORD100404,2025-04-26,Alexandria Fuentes,UK,Home,Decor,Decor Truth,1,972.49,0.12,17.37,66.6
ORD100405,2024-01-01,Joseph Fowler,India,Electronics,Phones,Phones Various,8,566.83,0.25,10.74,807.69
ORD100406,2024-10-10,Abigail Travis PhD,France,Home,Furniture,Furniture Bit,1,114.76,0.19,29.94,24.91
ORD100407,2024-11-09,Beth Payne,France,Electronics,Accessories,Accessories Many,5,313.79,0.19,30.15,171.79
ORD100408,2025-06-14,Brianna Martin,Germany,Home,Decor,Decor Response,10,812.93,0.05,10.22,1368.97
ORD100409,2025-05-21,Marisa Reeves,UK,Home,Decor,Decor Cultural,2,879.98,0.07,36.77,208.83
ORD100410,2025-06-14,Gabriel Snyder,France,Home,Furniture,Furniture Campaign,10,534.07,0.29,14.03,572.0
ORD100411,2025-06-21,Adam Bailey,India,Clothing,Jackets,Jackets Something,7,295.85,0.13,29.25,502.56
ORD100412,2024-03-13,James Navarro,Canada,Electronics,Accessories,Accessories Consumer,9,767.2,0.22,32.35,341.98
ORD100413,2024-10-31,Jessica Thompson,Germany,Clothing,Shirts,Shirts And,5,655.27,0.23,8.47,387.88
ORD100414,2024-08-19,Madison Kelley,France,Electronics,Phones,Phones Individual,8,923.2,0.28,15.53,1498.81
ORD100415,2024-03-29,Jessica Ramos,USA,Clothing,Jackets,Jackets Career,3,52.76,0.09,41.81,21.65
ORD100416,2023-08-30,Erin Sosa,France,Electronics,Accessories,Accessories Region,8,714.81,0.14,13.19,777.59
ORD100417,2023-11-10,Curtis Johnson,France,Electronics,Phones,Phones Contain,3,80.47,0.19,23.95,15.14
ORD100418,2024-11-23,Carolyn Perez,India,Electronics,Phones,Phones Teacher,4,756.51,0.1,39.12,553.69
ORD100419,2025-01-18,Christina Carson,Germany,Clothing,Jackets,Jackets If,3,11.38,0.09,38.38,6.96
ORD100420,2024-01-03,Joyce Lopez,Canada,Electronics,Accessories,Accessories Door,6,573.11,0.14,42.41,431.47
ORD100421,2025-03-16,Ethan Short,Germany,Electronics,Laptops,Laptops Certain,4,180.34,0.22,23.06,89.38
ORD100422,2024-02-05,Patricia Harding,Germany,Clothing,Jackets,Jackets Try,2,281.49,0.07,37.83,151.35
ORD100423,2024-12-01,Anita Branch,Australia,Clothing,Shoes,Shoes Off,10,725.4,0.06,33.9,1652.52
ORD100424,2024-01-08,Margaret Chambers,USA,Electronics,Phones,Phones Compare,6,407.82,0.08,12.03,500.02
ORD100425,2024-04-29,Jonathan Johnson,Canada,Clothing,Shirts,Shirts Catch,1,878.63,0.05,11.45,142.91
ORD100426,2023-11-30,Amanda Simpson,India,Home,Furniture,Furniture Product,6,493.75,0.2,16.7,456.4
ORD100427,2023-12-11,Kelly Charles,Germany,Home,Kitchen,Kitchen Camera,6,247.28,0.15,43.44,71.21
ORD100428,2025-04-03,Thomas Williams,USA,Electronics,Laptops,Laptops Present,4,919.15,0.0,39.57,454.45
ORD100429,2023-10-27,Carlos Ferguson,India,Electronics,Phones,Phones Year,8,830.58,0.29,38.29,626.57
ORD100430,2025-01-08,James Morgan,Canada,Home,Kitchen,Kitchen Bad,7,375.24,0.15,11.6,568.84
ORD100431,2025-02-17,Emily Jackson,India,Home,Furniture,Furniture Help,1,691.29,0.23,16.04,58.16
ORD100432,2023-11-14,Caitlin Griffin,UK,Clothing,Shoes,Shoes Official,8,776.96,0.14,31.18,793.17
ORD100433,2023-10-25,Ray Gray,Germany,Electronics,Accessories,Accessories Nice,7,631.55,0.15,45.9,967.63
ORD100434,2025-03-03,James Larson,France,Electronics,Accessories,Accessories When,6,348.68,0.07,32.16,171.66
ORD100435,2024-11-20,Robert Dougherty,Germany,Home,Decor,Decor Entire,7,989.82,0.29,41.37,419.71
ORD100436,2025-01-20,Derrick Williams,Germany,Clothing,Shoes,Shoes Development,7,429.86,0.29,20.28,235.66
ORD100437,2024-01-18,Micheal Hall,Germany,Home,Kitchen,Kitchen Head,5,724.96,0.28,45.58,617.0
ORD100438,2025-06-21,Martin Sellers,France,Clothing,Shoes,Shoes Customer,2,560.13,0.24,7.36,43.31
ORD100439,2025-03-02,Hayley Bates,Canada,Clothing,Shirts,Shirts Single,5,161.96,0.06,9.86,207.34
ORD100440,2025-03-16,David Baker,Canada,Clothing,Shirts,Shirts Leave,8,769.68,0.19,14.87,981.96
ORD100441,2024-10-08,Gary Kelly,Australia,Clothing,Jackets,Jackets Off,1,703.45,0.18,30.35,142.74
ORD100442,2024-08-31,Daniel Coleman,Canada,Electronics,Laptops,Laptops National,10,224.82,0.15,33.41,271.86
ORD100443,2024-02-05,Brian Mcfarland,India,Clothing,Shirts,Shirts Again,7,284.56,0.17,36.55,143.83
ORD100444,2023-09-04,Brent Harvey,USA,Home,Kitchen,Kitchen Half,1,710.29,0.03,42.63,104.04
ORD100445,2025-01-29,Mr. James Friedman,Canada,Electronics,Laptops,Laptops Writer,1,993.22,0.15,47.72,163.62
ORD100446,2025-06-02,Lucas Roberts,USA,Electronics,Laptops,Laptops Tax,6,798.68,0.07,29.6,717.57
ORD100447,2025-03-17,Nicole Brown,Germany,Home,Kitchen,Kitchen Program,3,903.54,0.29,6.66,405.22
ORD100448,2023-09-16,Patrick Thompson,India,Clothing,Shirts,Shirts Cost,8,429.81,0.24,17.34,183.38
ORD100449,2024-08-22,Jenny Smith,Germany,Clothing,Shoes,Shoes Should,7,656.89,0.29,39.11,763.33
ORD100450,2023-08-23,Keith Ingram,India,Clothing,Shirts,Shirts Level,2,710.12,0.07,10.28,142.56
ORD100451,2023-11-10,Jane Frost,USA,Electronics,Accessories,Accessories Make,6,636.36,0.18,47.4,823.17
ORD100452,2025-01-11,Pamela Scott,USA,Clothing,Jackets,Jackets Last,9,933.6,0.08,8.99,2056.93
ORD100453,2024-05-25,Robert Davies,USA,Electronics,Accessories,Accessories Protect,6,595.95,0.12,30.46,798.58
ORD100454,2024-03-03,Robert Perez,France,Clothing,Shirts,Shirts Out,4,14.97,0.09,18.64,5.67
